time,seconds_elapsed,bearingAccuracy,speedAccuracy,verticalAccuracy,horizontalAccuracy,speed,bearing,altitude,longitude,latitude
1696508136738056700,32.422056640625,0,0,40.16739273071289,6.689000129699707,1.2350788116455078,209.04547119140625,36.900001525878906,25.5159221,65.0710065
1696508137293202000,32.97720190429688,0,0,54.51020812988281,6.663000106811523,1.2333993911743164,209.6786346435547,37.70000076293945,25.51591,65.0709993
1696508137848316700,33.53231665039063,0,0,54.5193977355957,6.61899995803833,1.241674780845642,210.29905700683594,37.70000076293945,25.5158992,65.0709932
1696508138403034600,34.08703466796875,0,0,54.5193977355957,6.591000080108643,1.2483395338058472,210.79954528808594,37.70000076293945,25.515888,65.0709869
1696508138957569500,34.64156958007813,0,0,54.53014373779297,6.564000129699707,1.2323856353759766,211.04200744628906,37.70000076293945,25.5158789,65.0709814
1696508139512501200,35.19650122070313,0,0,54.54001998901367,6.553999900817871,1.218190312385559,211.40655517578125,37.70000076293945,25.5158717,65.0709777
1696508140067176400,35.75117651367187,0,0,54.54001998901367,6.414999961853027,1.210732340812683,211.55010986328125,37.70000076293945,25.5158649,65.0709699
1696508140602603000,36.28660302734375,0,0,54.54936599731445,6.236999988555908,1.2083886861801147,211.53439331054688,37.70000076293945,25.5158654,65.0709665
1696508141122584300,36.806584228515625,0,0,54.54936599731445,6.0960001945495605,1.1982345581054688,211.3845672607422,37.70000076293945,25.5158593,65.0709601
1696508141741007600,37.425007568359376,0,0,54.559391021728516,5.883999824523926,1.1886740922927856,211.2383575439453,37.70000076293945,25.5158529,65.0709526
1696508142285987300,37.9699873046875,0,0,22.162717819213867,5.718999862670898,1.1903789043426514,211.17608642578125,37.70000076293945,25.5158442,65.0709453
1696508142840369700,38.52436962890625,0,0,22.168210983276367,5.454999923706055,1.1831276416778564,211.32736206054688,37.70000076293945,25.5158362,65.0709391
1696508143395179300,39.07917919921875,0,0,22.178407669067383,5.303999900817871,1.1756184101104736,211.4644775390625,37.70000076293945,25.5158275,65.0709334
1696508143951331600,39.63533154296875,0,0,22.178407669067383,5.190000057220459,1.1614012718200684,211.5741424560547,37.70000076293945,25.5158193,65.0709279
1696508144506049500,40.190049560546875,0,0,22.187740325927734,5.251999855041504,1.1496684551239014,211.94151306152344,37.70000076293945,25.5158141,65.0709251
1696508145022588700,40.706588623046876,0,0,22.187740325927734,5.164999961853027,1.1398361921310425,212.3013153076172,37.70000076293945,25.5158071,65.0709211
1696508145615502300,41.29950244140625,0,0,22.19773292541504,5.302000045776367,1.1307711601257324,212.48475646972656,37.70000076293945,25.515798,65.0709156
1696508146170176300,41.85417626953125,0,0,22.19773292541504,5.4730000495910645,1.117166519165039,212.18345642089844,37.70000076293945,25.5157886,65.0709095
1696508146724711200,42.408711181640626,0,0,22.208250045776367,5.690000057220459,1.1124780178070068,211.91357421875,37.70000076293945,25.5157814,65.0709046
1696508147279368200,42.9633681640625,0,0,2.2917981147766113,5.795000076293945,1.1098334789276123,211.9606170654297,37.70000076293945,25.5157755,65.0709009
1696508147833689600,43.517689697265624,0,0,2.2954893112182617,6.10099983215332,1.1076499223709106,211.99734497070312,37.70000076293945,25.5157644,65.0708928
1696508148388132900,44.0721328125,0,0,2.3055927753448486,6.184999942779541,1.106628179550171,211.979736328125,37.70000076293945,25.5157591,65.0708892
1696508149496836600,45.180836669921874,0,0,2.3055927753448486,6.47599983215332,1.1040215492248535,211.78526306152344,37.70000076293945,25.5157466,65.07088
1696508150051166700,45.73516674804687,0,0,2.3156232833862305,6.706999778747559,1.0999795198440552,211.5459442138672,37.70000076293945,25.5157388,65.0708737
1696508150605396500,46.289396484375,0,0,2.3257713317871094,6.881999969482422,1.09590744972229,211.39195251464844,37.70000076293945,25.5157322,65.0708691
1696508151159992300,46.84399243164062,0,0,2.3257713317871094,7.004000186920166,1.090013861656189,211.04757690429688,37.70000076293945,25.5157223,65.0708617
1696508151712360400,47.3963603515625,0,0,2.3355660438537598,7.09499979019165,1.0985171794891357,210.87283325195312,37.70000076293945,25.5157148,65.0708559
1696508152217500400,47.90150048828125,0,0,1.65018630027771,7.1479997634887695,1.0984264612197876,210.84832763671875,37.70000076293945,25.5157093,65.0708514
1696508152782942000,48.46694189453125,0,0,1.65018630027771,7.144000053405762,1.0966087579727173,210.71380615234375,37.70000076293945,25.5157069,65.0708491
1696508153375416000,49.059416015625,0,0,1.65018630027771,7.23199987411499,1.0939830541610718,210.50527954101562,37.70000076293945,25.5156982,65.0708428
1696508153930561300,49.61456127929687,0,0,1.6600470542907715,7.275000095367432,1.086694359779358,210.10000610351562,37.70000076293945,25.5156909,65.0708369
1696508154485126700,50.16912670898437,0,0,1.6600470542907715,7.322999954223633,1.0791938304901123,209.78260803222656,37.70000076293945,25.5156829,65.0708312
1696508155039875000,50.723875,0,0,1.67025625705719,7.380000114440918,1.072021245956421,209.33474731445312,37.70000076293945,25.5156761,65.0708252
1696508155594302000,51.27830200195312,0,0,1.6804472208023071,7.429999828338623,1.0673788785934448,209.1985626220703,37.70000076293945,25.5156709,65.0708214
1696508156149050600,51.83305053710937,0,0,1.6804472208023071,7.474999904632568,1.0648924112319946,209.36431884765625,37.70000076293945,25.5156613,65.0708139
1696508156660600800,52.34460083007812,0,0,1.6902226209640503,7.486999988555908,1.0644149780273438,209.6376190185547,37.70000076293945,25.5156583,65.0708115
1696508157217500400,52.90150048828125,0,0,1.6354790925979614,7.559000015258789,1.064469814300537,209.94557189941406,37.70000076293945,25.5156501,65.0708053
1696508157821818000,53.505818115234376,0,0,1.6391866207122803,7.64300012588501,1.0603564977645874,210.21221923828125,37.70000076293945,25.515643,65.0708002
1696508158376264400,54.06026440429687,0,0,1.6391866207122803,7.65500020980835,1.0562372207641602,210.48358154296875,37.70000076293945,25.5156353,65.0707954
1696508158921725200,54.60572509765625,0,0,1.649265170097351,7.7220001220703125,1.0456792116165161,210.3611602783203,37.70000076293945,25.5156266,65.0707892
1696508159476473600,55.1604736328125,0,0,1.6591616868972778,7.760000228881836,1.0351051092147827,210.02001953125,37.70000076293945,25.5156201,65.0707848
1696508160031130600,55.71513061523437,0,0,1.6591616868972778,7.793000221252441,1.028422236442566,209.5023651123047,37.70000076293945,25.5156129,65.0707782
1696508160585589800,56.26958984375,0,0,1.6694014072418213,7.848999977111816,1.0243754386901855,209.1979217529297,37.70000076293945,25.51561,65.0707758
1696508161666222300,57.350222412109375,0,0,1.6793912649154663,7.886000156402588,1.0195001363754272,208.60134887695312,37.70000076293945,25.5156005,65.0707658
1696508162217500400,57.90150048828125,0,0,1.6793912649154663,7.913000106811523,1.0188331604003906,208.01759338378906,37.70000076293945,25.5155957,65.0707591
1696508162804492300,58.4884921875,0,0,1.245571494102478,7.873000144958496,1.0064257383346558,207.7650604248047,37.70000076293945,25.515587,65.0707537
1696508163359057700,59.0430576171875,0,0,1.245571494102478,7.833000183105469,0.995028018951416,207.79653930664062,37.70000076293945,25.5155789,65.0707486
1696508163913775600,59.597775634765625,0,0,1.255558729171753,7.784999847412109,0.9864333271980286,207.94119262695312,37.70000076293945,25.5155726,65.0707436
1696508164468158000,60.152157958984375,0,0,1.2654153108596802,7.76800012588501,0.9786120057106018,208.1818084716797,37.70000076293945,25.5155668,65.0707395
1696508165022845400,60.706845458984375,0,0,1.2654153108596802,7.698999881744385,0.98477703332901,208.52871704101562,37.70000076293945,25.5155591,65.0707329
1696508165577501700,61.261501708984376,0,0,1.275300145149231,7.6570000648498535,0.9915751814842224,208.9198455810547,37.70000076293945,25.5155547,65.0707298
1696508166132463900,61.8164638671875,0,0,1.275300145149231,7.554999828338623,0.9939296841621399,209.22303771972656,37.70000076293945,25.5155441,65.0707215
1696508166646833200,62.33083325195312,0,0,1.2854793071746826,7.517000198364258,0.9978774785995483,209.400634765625,37.70000076293945,25.5155417,65.0707195
1696508167164301000,62.848301025390626,0,0,1.2854793071746826,7.474999904632568,1.0026968717575073,209.4879913330078,37.70000076293945,25.5155344,65.0707141
1696508167685137200,63.36913720703125,0,0,2.2291259765625,7.383999824523926,0.9996147751808167,209.38726806640625,37.70000076293945,25.5155282,65.0707095
1696508168217500400,63.90150048828125,0,0,2.2291259765625,7.418000221252441,0.9977490901947021,209.1811981201172,37.70000076293945,25.5155231,65.0707052
1696508168794054400,64.47805444335937,0,0,2.239466428756714,7.409999847412109,1.0061755180358887,209.03851318359375,37.70000076293945,25.5155156,65.0706992
1696508169348467500,65.03246752929688,0,0,2.239466428756714,7.432000160217285,1.0135502815246582,208.80010986328125,37.70000076293945,25.5155084,65.0706937
1696508169902849500,65.586849609375,0,0,2.2492728233337402,7.434999942779541,1.014983892440796,208.35157775878906,37.70000076293945,25.5155018,65.070688
1696508170457666800,66.14166674804687,0,0,2.25925612449646,7.4629998207092285,1.0165656805038452,207.8811492919922,37.70000076293945,25.515497,65.0706839
1696508171011896600,66.695896484375,0,0,2.25925612449646,7.48199987411499,1.0308573246002197,207.3786163330078,37.70000076293945,25.5154882,65.070676
1696508171566492400,67.25049243164062,0,0,2.2692532539367676,7.581999778747559,1.044906497001648,206.9544219970703,37.70000076293945,25.5154843,65.0706727
1696508172123704000,67.8077041015625,0,0,1.2250953912734985,7.590000152587891,1.0464506149291992,206.95497131347656,37.70000076293945,25.5154783,65.0706681
1696508172674464000,68.35846411132812,0,0,1.2352776527404785,7.583000183105469,1.050361156463623,206.93032836914062,37.70000076293945,25.5154704,65.0706615
1696508173200643300,68.88464331054688,0,0,1.2352776527404785,7.631999969482422,1.0788462162017822,207.0345458984375,37.70000076293945,25.5154626,65.0706551
1696508173739598000,69.42359814453125,0,0,1.2452926635742188,7.563000202178955,1.1165353059768677,207.78921508789062,37.70000076293945,25.5154449,65.0706446
1696508174340296200,70.02429614257812,0,0,1.2452926635742188,7.520999908447266,1.1493568420410156,208.60354614257812,37.70000076293945,25.5154252,65.0706329
1696508174895136300,70.57913623046875,0,0,1.2551937103271484,7.400000095367432,1.1812243461608887,209.44473266601562,37.70000076293945,25.5154082,65.0706231
1696508175449587000,71.1335869140625,0,0,1.2551937103271484,7.317999839782715,1.2085355520248413,210.19712829589844,37.70000076293945,25.5153937,65.0706153
1696508175958163500,71.64216357421876,0,0,1.2648919820785522,7.192999839782715,1.2324814796447754,210.8542938232422,37.70000076293945,25.5153789,65.0706067
1696508176558595800,72.24259594726563,0,0,1.275144338607788,7.005000114440918,1.2533355951309204,211.5762939453125,37.70000076293945,25.5153607,65.0705967
1696508177113008600,72.79700854492188,0,0,1.275144338607788,6.915999889373779,1.2709205150604248,212.16766357421875,37.70000076293945,25.5153468,65.0705877
1696508177669726700,73.35372680664062,0,0,2.711843490600586,6.9029998779296875,1.2882014513015747,212.48388671875,38.20000076293945,25.5153344,65.0705815
1696508178217500400,73.90150048828124,0,0,2.711843490600586,6.764999866485596,1.2998250722885132,212.76116943359375,38.20000076293945,25.5153161,65.0705714
1696508178776522000,74.46052197265625,0,0,2.7217888832092285,6.74399995803833,1.3159513473510742,212.81558227539062,38.20000076293945,25.5153057,65.0705643
1696508179331087400,75.01508740234375,0,0,2.7217888832092285,6.732999801635742,1.3304791450500488,212.88551330566406,38.20000076293945,25.5152955,65.0705577
1696508179885683200,75.56968310546876,0,0,2.7318990230560303,6.688000202178955,1.3464274406433105,212.84808349609375,38.20000076293945,25.5152827,65.0705496
1696508180440416500,76.12441650390625,0,0,2.7417995929718018,6.693999767303467,1.3598041534423828,212.77345275878906,38.20000076293945,25.515268,65.0705398
1696508180995195600,76.67919555664062,0,0,2.7417995929718018,6.697999954223633,1.375150442123413,212.60208129882812,38.20000076293945,25.5152589,65.0705306
1696508181549822000,77.23382202148437,0,0,2.7513625621795654,6.698999881744385,1.3904281854629517,212.54367065429688,38.20000076293945,25.5152522,65.0705243
1696508182104601000,77.78860107421875,0,0,2.7513625621795654,6.677000045776367,1.4074780941009521,212.45870971679688,38.20000076293945,25.5152432,65.0705153
1696508182637161700,78.32116162109375,0,0,2.7513625621795654,6.6620001792907715,1.4237961769104004,212.38601684570312,38.20000076293945,25.5152352,65.0705079
1696508183213945600,78.89794555664062,0,0,2.7618327140808105,6.686999797821045,1.4380850791931152,212.250244140625,38.20000076293945,25.5152195,65.0704954
1696508183768785700,79.45278564453125,0,0,2.7715609073638916,6.644999980926514,1.4530909061431885,212.19752502441406,38.20000076293945,25.5152094,65.0704868
1696508184322985000,80.00698486328125,0,0,2.7715609073638916,6.642000198364258,1.4663761854171753,212.19699096679688,38.20000076293945,25.5151993,65.0704788
1696508184879665000,80.56366479492188,0,0,2.781769037246704,6.666999816894531,1.4741241931915283,211.99612426757812,38.20000076293945,25.5151906,65.0704698
1696508185432309800,81.11630981445313,0,0,2.7920591831207275,6.73199987411499,1.479064702987671,211.83404541015625,38.20000076293945,25.5151772,65.0704582
1696508185987027700,81.67102783203126,0,0,2.7920591831207275,6.72599983215332,1.4863898754119873,211.73422241210938,38.20000076293945,25.5151661,65.070449
1696508186541593300,82.22559326171876,0,0,2.8016281127929688,6.751999855041504,1.492013692855835,211.60484313964844,38.20000076293945,25.5151558,65.0704406
1696508187096494300,82.78049438476563,0,0,2.8016281127929688,6.775000095367432,1.5062612295150757,211.67755126953125,38.20000076293945,25.5151437,65.0704319
1696508187651212300,83.33521240234376,0,0,2.8117411136627197,6.829999923706055,1.519018530845642,211.85043334960938,38.20000076293945,25.5151304,65.0704229
1696508188205961000,83.8899609375,0,0,2.8117411136627197,6.827000141143799,1.527995228767395,212.11856079101562,38.20000076293945,25.5151119,65.0704107
1696508188760892700,84.444892578125,0,0,2.8216536045074463,6.806000232696533,1.5338048934936523,212.32965087890625,38.20000076293945,25.5150997,65.0704021
1696508189315274800,84.99927465820312,0,0,2.8216536045074463,6.857999801635742,1.5383528470993042,212.52354431152344,38.20000076293945,25.5150879,65.0703944
1696508189870145500,85.5541455078125,0,0,2.8317549228668213,6.8420000076293945,1.533351182937622,212.2160186767578,38.20000076293945,25.5150764,65.0703823
1696508190424683300,86.10868334960938,0,0,2.841671943664551,6.811999797821045,1.5288912057876587,211.9793243408203,38.20000076293945,25.5150705,65.0703751
1696508190978821600,86.66282153320313,0,0,2.841671943664551,6.75,1.5168005228042603,211.6532440185547,38.20000076293945,25.5150639,65.0703685
1696508191533600500,87.2176005859375,0,0,2.841671943664551,6.7270002365112305,1.5065957307815552,211.50033569335938,38.20000076293945,25.5150572,65.0703622
1696508192088532200,87.7725322265625,0,0,2.8516407012939453,6.460999965667725,1.494281530380249,211.408203125,38.20000076293945,25.5150452,65.070352
1696508192643067100,88.32706713867188,0,0,2.8618199825286865,6.235000133514404,1.4869557619094849,211.3436737060547,38.20000076293945,25.5150399,65.0703476
1696508193197174800,88.8811748046875,0,0,2.8618199825286865,6.044000148773193,1.4882121086120605,211.26060485839844,38.20000076293945,25.5150277,65.0703382
1696508193752014800,89.43601489257813,0,0,2.871783494949341,5.767000198364258,1.4862428903579712,211.17147827148438,38.20000076293945,25.5150195,65.0703309
1696508194276533500,89.96053344726562,0,0,2.7455360889434814,5.521999835968018,1.484143853187561,211.08563232421875,38.20000076293945,25.5150105,65.0703234
1696508194860596500,90.54459643554688,0,0,2.75199556350708,5.235000133514404,1.4804108142852783,210.92172241210938,38.20000076293945,25.5149986,65.0703123
1696508195415161900,91.09916186523438,0,0,2.75199556350708,5.039000034332275,1.4791496992111206,210.8575439453125,38.20000076293945,25.514991,65.0703056
1696508195969455600,91.65345556640625,0,0,2.7617862224578857,4.820000171661377,1.4771287441253662,210.67544555664062,38.20000076293945,25.5149843,65.0702978
1696508196523990500,92.20799047851563,0,0,2.7617862224578857,4.660999774932861,1.476120114326477,210.4915313720703,38.20000076293945,25.514976,65.0702898
1696508197078678000,92.76267797851563,0,0,2.771723747253418,4.466000080108643,1.4824252128601074,210.11148071289062,38.20000076293945,25.5149668,65.0702781
1696508197633213000,93.317212890625,0,0,2.781895160675049,4.486999988555908,1.491734504699707,209.78904724121094,38.20000076293945,25.5149631,65.0702726
1696508198187900400,93.871900390625,0,0,2.781895160675049,4.435999870300293,1.4899141788482666,209.2861328125,38.20000076293945,25.5149561,65.0702624
1696508198742771000,94.42677099609375,0,0,2.7919251918792725,4.414000034332275,1.4934991598129272,208.9539031982422,38.20000076293945,25.5149504,65.0702532
1696508199297184000,94.98118408203125,0,0,1.6471707820892334,4.465000152587891,1.497910737991333,208.84674072265625,38.30000305175781,25.5149434,65.0702452
1696508199852115500,95.53611547851563,0,0,1.6517057418823242,4.511000156402588,1.49864661693573,208.88534545898438,38.30000305175781,25.5149283,65.070234
1696508200406589400,96.09058935546875,0,0,1.6517057418823242,4.636000156402588,1.5003007650375366,208.94091796875,38.30000305175781,25.5149178,65.0702268
1696508200961396000,96.64539599609375,0,0,1.6615630388259888,4.73199987411499,1.5047913789749146,208.90638732910156,38.30000305175781,25.5149088,65.0702196
1696508201479260200,97.16326025390624,0,0,1.6615630388259888,4.9029998779296875,1.5093072652816772,208.93594360351562,38.30000305175781,25.5148991,65.0702127
1696508202070648800,97.75464892578125,0,0,1.6714990139007568,5.123000144958496,1.5014036893844604,208.77740478515625,38.30000305175781,25.5148846,65.0702009
1696508202625092000,98.30909204101563,0,0,1.681623935699463,5.333000183105469,1.497025966644287,208.7182159423828,38.30000305175781,25.5148789,65.0701967
1696508203179932200,98.86393212890626,0,0,1.681623935699463,5.609000205993652,1.4946521520614624,208.67161560058594,38.30000305175781,25.5148679,65.070187
1696508203734497800,99.41849780273438,0,0,1.6916537284851074,5.755000114440918,1.4907082319259644,208.63099670410156,38.30000305175781,25.5148608,65.0701802
1696508204280339200,99.96433911132813,0,0,2.109422445297241,6.224999904632568,1.4947644472122192,208.98068237304688,38.30000305175781,25.5148388,65.0701748
1696508204843750700,100.52775073242188,0,0,2.1175851821899414,6.499000072479248,1.5008246898651123,209.54966735839844,38.30000305175781,25.5148161,65.0701649
1696508205398499000,101.0824990234375,0,0,2.1175851821899414,6.78000020980835,1.5068954229354858,210.14138793945312,38.30000305175781,25.5148013,65.0701596
1696508205952925700,101.63692578125,0,0,2.1275577545166016,7.015999794006348,1.501430869102478,210.497802734375,38.30000305175781,25.5147903,65.0701527
1696508206501371000,102.18537084960937,0,0,2.1275577545166016,7.261000156402588,1.496556043624878,210.92025756835938,38.30000305175781,25.5147789,65.0701466
1696508207062148000,102.74614819335937,0,0,2.137582540512085,7.369999885559082,1.4941848516464233,210.99757385253906,38.30000305175781,25.5147643,65.070135
1696508207617018600,103.3010185546875,0,0,2.147679567337036,7.716000080108643,1.4937056303024292,211.07391357421875,38.30000305175781,25.5147581,65.0701306
1696508208171675600,103.85567553710938,0,0,2.147679567337036,7.816999912261963,1.4969007968902588,210.93966674804688,38.30000305175781,25.5147488,65.0701202
1696508208672557000,104.35655712890625,0,0,2.1577680110931396,7.968999862670898,1.5008673667907715,210.78407287597656,38.30000305175781,25.5147468,65.0701134
1696508209248430600,104.9324306640625,0,0,2.1577680110931396,8.16100025177002,1.501623511314392,210.6953125,38.30000305175781,25.5147391,65.0701043
1696508209835585500,105.51958544921875,0,0,2.018723487854004,8.284000396728516,1.5058903694152832,210.80609130859375,38.30000305175781,25.5147211,65.0700928
1696508210390151000,106.07415087890625,0,0,2.018723487854004,8.496000289916992,1.5101606845855713,210.95272827148438,38.30000305175781,25.5147096,65.0700864
1696508210945060400,106.62906030273437,0,0,2.028615951538086,8.345000267028809,1.5135877132415771,209.20082092285156,38.30000305175781,25.5147385,65.0700725
1696508211499503600,107.18350366210937,0,0,2.028615951538086,8.277000427246094,1.5183074474334717,207.85256958007812,38.30000305175781,25.5147535,65.0700601
1696508212054008000,107.73800805664062,0,0,2.038506507873535,8.088000297546387,1.5162850618362427,206.72010803222656,38.30000305175781,25.5147605,65.0700432
1696508212608420900,108.2924208984375,0,0,2.0486443042755127,7.866000175476074,1.5176606178283691,206.24453735351562,38.30000305175781,25.5147656,65.0700359
1696508213162070800,108.84607080078125,0,0,2.0486443042755127,7.767000198364258,1.5178457498550415,205.60443115234375,38.30000305175781,25.5147647,65.0700238
1696508213716941600,109.40094165039062,0,0,2.0584332942962646,7.441999912261963,1.5064128637313843,204.88973999023438,38.30000305175781,25.5147646,65.0700148
1696508214217500400,109.90150048828124,0,0,2.410768508911133,7.177000045776367,1.4951181411743164,204.20480346679688,38.5,25.514762,65.0700059
1696508214826530000,110.51053002929687,0,0,2.4166266918182373,6.949999809265137,1.4873465299606323,203.57618713378906,38.5,25.5147553,65.0699931
1696508215380821000,111.06482104492187,0,0,2.4166266918182373,6.706999778747559,1.4816852807998657,203.0259246826172,38.5,25.5147521,65.0699857
1696508215935197200,111.619197265625,0,0,2.4268319606781006,6.635000228881836,1.4753061532974243,202.33987426757812,38.5,25.5147485,65.0699774
1696508216489548800,112.173548828125,0,0,2.4268319606781006,6.584000110626221,1.4690966606140137,201.48838806152344,38.5,25.5147449,65.0699699
1696508217044297500,112.72829736328126,0,0,2.436725616455078,6.579999923706055,1.4663976430892944,200.60470581054688,38.5,25.5147416,65.0699616
1696508217598771200,113.28277124023438,0,0,2.446681261062622,6.598999977111816,1.46476149559021,199.91009521484375,38.5,25.514737,65.0699522
1696508218153062100,113.83706225585938,0,0,2.446681261062622,6.572000026702881,1.4614259004592896,199.2638397216797,38.5,25.5147326,65.069941
1696508218707871700,114.39187182617188,0,0,2.456674814224243,6.619999885559082,1.4500433206558228,198.59799194335938,38.5,25.5147317,65.0699332
1696508219217500400,114.90150048828124,0,0,2.456674814224243,6.690999984741211,1.4399770498275757,198.02723693847656,38.5,25.5147298,65.0699256
1696508219816910800,115.50091088867188,0,0,2.466592311859131,6.742000102996826,1.4398608207702637,197.53758239746094,38.5,25.5147281,65.0699176
1696508220371354400,116.05535424804688,0,0,2.466592311859131,6.867000102996826,1.439330816268921,196.96693420410156,38.5,25.5147258,65.0699093
1696508220925900300,116.609900390625,0,0,2.4766571521759033,6.965000152587891,1.4313993453979492,196.056396484375,38.5,25.5147263,65.0699013
