time,seconds_elapsed,z,y,x
1696508905956067600,129.48506762695314,2.1759033203125,0.9075758457183838,3.2243001461029053
1696508905971906000,129.50090600585938,3.5781936645507812,1.5742683410644531,2.829716444015503
1696508905987775200,129.51677514648438,4.296278953552246,1.9788563251495361,2.4087159633636475
1696508906003675000,129.5326748046875,4.840658187866211,1.268979549407959,3.2485709190368652
1696508906019544000,129.5485439453125,4.3028411865234375,-0.3285684585571289,4.615117073059082
1696508906035443700,129.56444360351563,4.150838851928711,-2.448103666305542,5.524401664733887
1696508906051313000,129.58031298828126,4.218667030334473,-4.447666645050049,5.517380714416504
1696508906067151400,129.5961513671875,3.4905176162719727,-5.2445597648620605,4.0150065422058105
1696508906083051000,129.61205102539063,1.7679872512817383,-4.6547369956970215,0.8467428684234619
1696508906098828800,129.6278288574219,-0.39226675033569336,-3.4151649475097656,-2.3195371627807617
1696508906114667300,129.64366723632813,-1.6353907585144043,-2.102778434753418,-4.98060941696167
1696508906130506000,129.65950610351564,-1.5744071006774902,-1.3916394710540771,-5.788809299468994
1696508906146314000,129.67531396484375,-0.6879429817199707,-1.0716185569763184,-5.168323040008545
1696508906162183200,129.69118310546875,0.04868316650390625,-1.3093235492706299,-3.6105806827545166
1696508906178022000,129.70702197265626,1.023646354675293,-2.005272388458252,-1.3520011901855469
1696508906193891000,129.72289111328126,1.9046125411987305,-2.6209003925323486,0.8986599445343018
1696508906209760000,129.73876000976563,1.5605840682983398,-2.843773126602173,1.9788599014282227
1696508906225659600,129.75465966796875,0.4372568130493164,-2.609074115753174,1.7868542671203613
1696508906241559600,129.7705595703125,-1.1505370140075684,-2.1668128967285156,0.7637279033660889
1696508906257398000,129.78639794921875,-3.167698860168457,-1.5289537906646729,-0.38907337188720703
1696508906273267200,129.80226708984375,-4.951491355895996,-1.117685079574585,-1.3813221454620361
1696508906289075200,129.8180751953125,-6.023435592651367,-0.8206400871276855,-2.0952939987182617
1696508906304914000,129.83391381835938,-5.682924747467041,-0.7077786922454834,-2.81081223487854
1696508906320783000,129.849783203125,-4.128235816955566,-0.7300639152526855,-2.441470146179199
1696508906336621600,129.86562158203125,-2.0374488830566406,-0.9091179370880127,-1.841883897781372
1696508906352490800,129.88149072265625,-0.4261317253112793,-0.8926911354064941,-1.1854476928710938
1696508906368299000,129.89729907226564,0.4656057357788086,-0.4795417785644531,-0.6209394931793213
1696508906384168200,129.91316821289064,0.9037294387817383,-0.05481839179992676,-0.025928497314453125
1696508906400067800,129.92906787109376,1.444869041442871,0.649221658706665,0.33568549156188965
1696508906415906300,129.94490625,1.7501182556152344,1.5788540840148926,-0.019471168518066406
1696508906431775500,129.960775390625,1.7598075866699219,2.2859458923339844,-0.30319881439208984
1696508906447583500,129.97658349609375,1.841181755065918,2.506453037261963,-0.2574160099029541
1696508906463391700,129.99239184570314,3.2000136375427246,2.2781381607055664,-0.05447530746459961
1696508906479291400,130.00829150390626,4.876014232635498,1.8858728408813477,0.46621060371398926
1696508906495099400,130.02409936523438,5.410217761993408,1.9634160995483398,1.014510154724121
1696508906510999000,130.0399990234375,3.730414390563965,2.720991611480713,0.6836886405944824
1696508906526776800,130.05577685546876,3.113889217376709,2.926413059234619,1.1296963691711426
1696508906542676500,130.0716765136719,3.0669078826904297,1.451308250427246,2.957576274871826
1696508906558576000,130.087576171875,2.9237723350524902,-0.8529179096221924,5.513952732086182
1696508906574384000,130.10338403320313,3.6267504692077637,-3.2407121658325195,7.540309429168701
1696508906590283800,130.11928369140625,2.970557689666748,-4.291191577911377,7.3872599601745605
1696508906606091800,130.135091796875,0.8162569999694824,-4.063963890075684,5.562715530395508
1696508906621961000,130.1509609375,-1.473470687866211,-3.358593463897705,3.360306739807129
1696508906637830100,130.166830078125,-2.74088716506958,-2.4686341285705566,0.902320384979248
1696508906653668900,130.1826689453125,-2.8311877250671387,-1.8147618770599365,-0.8829114437103271
